"SUID","EdgeBetweenness","interaction","MI sano","MI_","name","selected","shared interaction","shared name"
"29252","4672.30912607","0.177695",,"0.177695","GCOM1 (0.177695) NEK7","false","0.177695","GCOM1 (0.177695) NEK7"
"29253","13516.3820587","0.180105",,"0.180105","GCOM1 (0.180105) SAR1A","false","0.180105","GCOM1 (0.180105) SAR1A"
"29254","13819.45419467","0.1805",,"0.1805","GCOM1 (0.1805) PLXNA4","false","0.1805","GCOM1 (0.1805) PLXNA4"
"29255","17480.80367396","0.18174",,"0.18174","GCOM1 (0.18174) MAP7D1","false","0.18174","GCOM1 (0.18174) MAP7D1"
"29256","5389.88120255","0.182832",,"0.182832","GCOM1 (0.182832) RHOQ","false","0.182832","GCOM1 (0.182832) RHOQ"
"29257","27565.9894437","0.18369",,"0.18369","GCOM1 (0.18369) SNN","false","0.18369","GCOM1 (0.18369) SNN"
"29258","2635.37530372","0.183944",,"0.183944","GCOM1 (0.183944) YWHAG","false","0.183944","GCOM1 (0.183944) YWHAG"
"29259","2710.66889552","0.18522",,"0.18522","GCOM1 (0.18522) RASA3","false","0.18522","GCOM1 (0.18522) RASA3"
"29260","30147.13415353","0.190266",,"0.190266","GCOM1 (0.190266) VLDLR","false","0.190266","GCOM1 (0.190266) VLDLR"
"29261","5015.93298121","0.192904",,"0.192904","GCOM1 (0.192904) NMUR1","false","0.192904","GCOM1 (0.192904) NMUR1"
"29262","2455.48331877","0.195191",,"0.195191","GCOM1 (0.195191) PDZD2","false","0.195191","GCOM1 (0.195191) PDZD2"
"29263","1367.82468361","0.198675",,"0.198675","GCOM1 (0.198675) ITGB1BP1","false","0.198675","GCOM1 (0.198675) ITGB1BP1"
"29264","1056.29604702","0.201625",,"0.201625","GCOM1 (0.201625) VKORC1L1","false","0.201625","GCOM1 (0.201625) VKORC1L1"
"29265","48903.86409556","0.202369",,"0.202369","GCOM1 (0.202369) UGP2","false","0.202369","GCOM1 (0.202369) UGP2"
"29266","1687.27770564","0.212034",,"0.212034","GCOM1 (0.212034) GNG2","false","0.212034","GCOM1 (0.212034) GNG2"
"29267","12248.55427472","0.218273",,"0.218273","GCOM1 (0.218273) KIF1C","false","0.218273","GCOM1 (0.218273) KIF1C"
"29268","5267.5344676","0.220598",,"0.220598","GCOM1 (0.220598) ITPK1","false","0.220598","GCOM1 (0.220598) ITPK1"
"29269","8977.14910009","0.22261",,"0.22261","GCOM1 (0.22261) TNS3","false","0.22261","GCOM1 (0.22261) TNS3"
"29270","4028.69067918","0.22741",,"0.22741","GCOM1 (0.22741) TNIP1","false","0.22741","GCOM1 (0.22741) TNIP1"
"29271","11727.90706203","0.242986",,"0.242986","GCOM1 (0.242986) PMEPA1","false","0.242986","GCOM1 (0.242986) PMEPA1"
"29272","1495.75771308","0.243373",,"0.243373","GCOM1 (0.243373) HSPA12A","false","0.243373","GCOM1 (0.243373) HSPA12A"
"29273","3515.26680085","0.287896",,"0.287896","GCOM1 (0.287896) SYNPO","false","0.287896","GCOM1 (0.287896) SYNPO"
"29274","59306.49003928","0.179848",,"0.179848","RHOQ (0.179848) WASF2","false","0.179848","RHOQ (0.179848) WASF2"
"29275","4100.91080391","0.185758",,"0.185758","RHOQ (0.185758) SETD3","false","0.185758","RHOQ (0.185758) SETD3"
"29276","3452.57129175","0.197594",,"0.197594","RHOQ (0.197594) SYNPO","false","0.197594","RHOQ (0.197594) SYNPO"
"29277","4276.78628338","0.227593",,"0.227593","RHOQ (0.227593) YWHAG","false","0.227593","RHOQ (0.227593) YWHAG"
"29278","2282.1339158","0.239069",,"0.239069","RHOQ (0.239069) TNIP1","false","0.239069","RHOQ (0.239069) TNIP1"
"29279","21359.77300249","0.175851",,"0.175851","MARCH2 (0.175851) NPY5R","false","0.175851","MARCH2 (0.175851) NPY5R"
"29280","14883.49584977","0.178571",,"0.178571","MARCH2 (0.178571) TIMMDC1","false","0.178571","MARCH2 (0.178571) TIMMDC1"
"29281","39734.12745768","0.178903",,"0.178903","MARCH2 (0.178903) TTC23","false","0.178903","MARCH2 (0.178903) TTC23"
"29282","8426.0","0.181133",,"0.181133","MARCH2 (0.181133) POLR2L","false","0.181133","MARCH2 (0.181133) POLR2L"
"29283","5661.76740533","0.182427",,"0.182427","MARCH2 (0.182427) MDH1","false","0.182427","MARCH2 (0.182427) MDH1"
"29284","9344.24721942","0.183552",,"0.183552","MARCH2 (0.183552) SYNPO","false","0.183552","MARCH2 (0.183552) SYNPO"
"29285","6789.50777127","0.184078",,"0.184078","MARCH2 (0.184078) ZEB1","false","0.184078","MARCH2 (0.184078) ZEB1"
"29286","3337.48501148","0.191078",,"0.191078","MARCH2 (0.191078) SH3D19","false","0.191078","MARCH2 (0.191078) SH3D19"
"29287","39006.10496041","0.19318",,"0.19318","MARCH2 (0.19318) ZNF106","false","0.19318","MARCH2 (0.19318) ZNF106"
"29288","10687.41352582","0.208859",,"0.208859","MARCH2 (0.208859) RHOQ","false","0.208859","MARCH2 (0.208859) RHOQ"
"29289","2769.92817127","0.219448",,"0.219448","MARCH2 (0.219448) PDE4DIP","false","0.219448","MARCH2 (0.219448) PDE4DIP"
"29290","8426.0","0.242037",,"0.242037","MARCH2 (0.242037) MPP6","false","0.242037","MARCH2 (0.242037) MPP6"
"29291","9438.32193998","0.24348",,"0.24348","MARCH2 (0.24348) UGP2","false","0.24348","MARCH2 (0.24348) UGP2"
"29292","32089.71911366","0.180747",,"0.180747","TNIP1 (0.180747) VLDLR","false","0.180747","TNIP1 (0.180747) VLDLR"
"29293","65500.10340132","0.187162",,"0.187162","TNIP1 (0.187162) ZNF106","false","0.187162","TNIP1 (0.187162) ZNF106"
"29294","2667.70557079","0.203869",,"0.203869","TNIP1 (0.203869) YWHAG","false","0.203869","TNIP1 (0.203869) YWHAG"
"29295","18489.87531026","0.177357",,"0.177357","SYNPO (0.177357) ZDHHC9","false","0.177357","SYNPO (0.177357) ZDHHC9"
"29296","2822.09903794","0.178654",,"0.178654","SYNPO (0.178654) TNIP1","false","0.178654","SYNPO (0.178654) TNIP1"
"29297","5733.73668816","0.182179",,"0.182179","SYNPO (0.182179) TENM4","false","0.182179","SYNPO (0.182179) TENM4"
"29298","11058.578905","0.254104",,"0.254104","SYNPO (0.254104) UGP2","false","0.254104","SYNPO (0.254104) UGP2"
"29299","1213.73924536","0.177129",,"0.177129","ELAC2 (0.177129) UBE2G1","false","0.177129","ELAC2 (0.177129) UBE2G1"
"29300","16776.43303022","0.178511",,"0.178511","RP2 (0.178511) SVEP1","false","0.178511","RP2 (0.178511) SVEP1"
"29301","15441.04958282","0.196088",,"0.196088","RP2 (0.196088) SEMA4D","false","0.196088","RP2 (0.196088) SEMA4D"
"29302","67364.57662138","0.201686",,"0.201686","RP2 (0.201686) RPRD1B","false","0.201686","RP2 (0.201686) RPRD1B"
"29303","3016.96214234","0.174636",,"0.174636","MROH8 (0.174636) TMEM143","false","0.174636","MROH8 (0.174636) TMEM143"
"29304","24276.8634998","0.17623",,"0.17623","MROH8 (0.17623) S100A16","false","0.17623","MROH8 (0.17623) S100A16"
"29305","5559.06365045","0.208911",,"0.208911","MROH8 (0.208911) UGP2","false","0.208911","MROH8 (0.208911) UGP2"
"29306","20204.90968557","0.181615",,"0.181615","SDHD (0.181615) TRPT1","false","0.181615","SDHD (0.181615) TRPT1"
"29307","14684.66671519","0.199942",,"0.199942","SDHD (0.199942) UQCRH","false","0.199942","SDHD (0.199942) UQCRH"
"29308","30446.70409827","0.177492",,"0.177492","FAM175B (0.177492) LARP4B","false","0.177492","FAM175B (0.177492) LARP4B"
"29309","8426.0","0.182462",,"0.182462","GCDH (0.182462) SYT17","false","0.182462","GCDH (0.182462) SYT17"
"29310","11849.88186642","0.183192",,"0.183192","GCDH (0.183192) SLC16A7","false","0.183192","GCDH (0.183192) SLC16A7"
"29311","19468.2561275","0.188314",,"0.188314","GCDH (0.188314) PDHA1","false","0.188314","GCDH (0.188314) PDHA1"
"29312","39263.61651149","0.193813",,"0.193813","GCDH (0.193813) RHOT1","false","0.193813","GCDH (0.193813) RHOT1"
"29313","12950.55232825","0.209692",,"0.209692","GCDH (0.209692) MPC1","false","0.209692","GCDH (0.209692) MPC1"
"29314","77620.31323016","0.234873",,"0.234873","GCDH (0.234873) NDUFA13","false","0.234873","GCDH (0.234873) NDUFA13"
"29315","10626.95476247","0.275468",,"0.275468","GCDH (0.275468) PCYT2","false","0.275468","GCDH (0.275468) PCYT2"
"29316","6061.40876278","0.278898",,"0.278898","GCDH (0.278898) ICAM3","false","0.278898","GCDH (0.278898) ICAM3"
"29317","8426.0","0.191096",,"0.191096","ALDOA (0.191096) SPATA2L","false","0.191096","ALDOA (0.191096) SPATA2L"
"29318","8426.0","0.178181",,"0.178181","ALG10B (0.178181) EXOC8","false","0.178181","ALG10B (0.178181) EXOC8"
"29319","16848.0","0.216073",,"0.216073","ALG10B (0.216073) LIN7C","false","0.216073","ALG10B (0.216073) LIN7C"
"29320","25266.0","0.188809",,"0.188809","LIN7C (0.188809) WDR45B","false","0.188809","LIN7C (0.188809) WDR45B"
"29321","2.0","0.184677",,,"ALG2 (0.184677) MRPL50","false","0.184677","ALG2 (0.184677) MRPL50"
"29322","15714.74941193","0.177132",,"0.177132","ALG3 (0.177132) TMEM175","false","0.177132","ALG3 (0.177132) TMEM175"
"29323","9891.93850957","0.178757",,"0.178757","ALG3 (0.178757) GRIPAP1","false","0.178757","ALG3 (0.178757) GRIPAP1"
"29324","4634.93367823","0.180723",,"0.180723","ALG3 (0.180723) ZFPL1","false","0.180723","ALG3 (0.180723) ZFPL1"
"29325","37937.8272912","0.183517",,"0.183517","ALG3 (0.183517) RBM34","false","0.183517","ALG3 (0.183517) RBM34"
"29326","89281.81144749","0.193856",,"0.193856","ALG3 (0.193856) ETFB","false","0.193856","ALG3 (0.193856) ETFB"
"29327","3955.25840204","0.195857",,"0.195857","ALG3 (0.195857) MYL6B","false","0.195857","ALG3 (0.195857) MYL6B"
"29328","33601.85676421","0.197771",,"0.197771","ALG3 (0.197771) ARL6IP4","false","0.197771","ALG3 (0.197771) ARL6IP4"
"29329","55413.10412772","0.214589",,"0.214589","ALG3 (0.214589) DPAGT1","false","0.214589","ALG3 (0.214589) DPAGT1"
"29330","10648.31816097","0.219994",,"0.219994","ALG3 (0.219994) G6PC3","false","0.219994","ALG3 (0.219994) G6PC3"
"29331","16537.93463914","0.182675",,"0.182675","RBM34 (0.182675) SDF4","false","0.182675","RBM34 (0.182675) SDF4"
"29332","29768.51515496","0.184418",,"0.184418","RBM34 (0.184418) ZCWPW1","false","0.184418","RBM34 (0.184418) ZCWPW1"
"29333","3115.90752683","0.221793",,"0.221793","RBM34 (0.221793) XPA","false","0.221793","RBM34 (0.221793) XPA"
"29334","5204.33319194","0.184738",,"0.184738","MYL6B (0.184738) TMED1","false","0.184738","MYL6B (0.184738) TMED1"
"29335","2005.98575067","0.174626",,"0.174626","ARL6IP4 (0.174626) PPM1G","false","0.174626","ARL6IP4 (0.174626) PPM1G"
"29336","8426.0","0.174788",,"0.174788","ARL6IP4 (0.174788) SCAMP4","false","0.174788","ARL6IP4 (0.174788) SCAMP4"
"29337","3969.15107695","0.176954",,"0.176954","ARL6IP4 (0.176954) FIS1","false","0.176954","ARL6IP4 (0.176954) FIS1"
"29338","3753.99001308","0.180349",,"0.180349","ARL6IP4 (0.180349) AURKAIP1","false","0.180349","ARL6IP4 (0.180349) AURKAIP1"
"29339","13820.5143234","0.183211",,"0.183211","ARL6IP4 (0.183211) ERP29","false","0.183211","ARL6IP4 (0.183211) ERP29"
"29340","8426.0","0.185621",,"0.185621","ARL6IP4 (0.185621) CCHCR1","false","0.185621","ARL6IP4 (0.185621) CCHCR1"
"29341","6312.84860838","0.185689",,"0.185689","ARL6IP4 (0.185689) NTMT1","false","0.185689","ARL6IP4 (0.185689) NTMT1"
"29342","2579.32485392","0.186017",,"0.186017","ARL6IP4 (0.186017) ZBTB45","false","0.186017","ARL6IP4 (0.186017) ZBTB45"
"29343","25845.14582004","0.186331",,"0.186331","ARL6IP4 (0.186331) HMGB2","false","0.186331","ARL6IP4 (0.186331) HMGB2"
"29344","8177.98470939","0.189462",,"0.189462","ARL6IP4 (0.189462) SSNA1","false","0.189462","ARL6IP4 (0.189462) SSNA1"
"29345","15418.47580239","0.190486",,"0.190486","ARL6IP4 (0.190486) PDAP1","false","0.190486","ARL6IP4 (0.190486) PDAP1"
"29346","1679.38591775","0.191513",,"0.191513","ARL6IP4 (0.191513) SCAMP3","false","0.191513","ARL6IP4 (0.191513) SCAMP3"
"29347","2577.63549024","0.19239",,"0.19239","ARL6IP4 (0.19239) C6orf47","false","0.19239","ARL6IP4 (0.19239) C6orf47"
"29348","20463.77282109","0.195783",,"0.195783","ARL6IP4 (0.195783) MIF","false","0.195783","ARL6IP4 (0.195783) MIF"
"29349","9536.13532715","0.196911",,"0.196911","ARL6IP4 (0.196911) SAFB2","false","0.196911","ARL6IP4 (0.196911) SAFB2"
"29350","4961.27013246","0.198139",,"0.198139","ARL6IP4 (0.198139) SUPT5H","false","0.198139","ARL6IP4 (0.198139) SUPT5H"
"29351","4182.84138214","0.19929",,"0.19929","ARL6IP4 (0.19929) TMED1","false","0.19929","ARL6IP4 (0.19929) TMED1"
"29352","5568.31980809","0.199628",,"0.199628","ARL6IP4 (0.199628) EHBP1L1","false","0.199628","ARL6IP4 (0.199628) EHBP1L1"
"29353","21268.34853764","0.201266",,"0.201266","ARL6IP4 (0.201266) TTLL3","false","0.201266","ARL6IP4 (0.201266) TTLL3"
"29354","44238.21713966","0.20501",,"0.20501","ARL6IP4 (0.20501) RABL6","false","0.20501","ARL6IP4 (0.20501) RABL6"
"29355","2041.55742862","0.212455",,"0.212455","ARL6IP4 (0.212455) TFPT","false","0.212455","ARL6IP4 (0.212455) TFPT"
"29356","3056.38959634","0.212648",,"0.212648","ARL6IP4 (0.212648) SURF2","false","0.212648","ARL6IP4 (0.212648) SURF2"
"29357","4062.76232609","0.213452",,"0.213452","ARL6IP4 (0.213452) HIRIP3","false","0.213452","ARL6IP4 (0.213452) HIRIP3"
"29358","27044.67428275","0.215139",,"0.215139","ARL6IP4 (0.215139) TMEM175","false","0.215139","ARL6IP4 (0.215139) TMEM175"
"29359","1058.23973482","0.215601",,"0.215601","ARL6IP4 (0.215601) MRPS12","false","0.215601","ARL6IP4 (0.215601) MRPS12"
"29360","17122.48968517","0.221036",,"0.221036","ARL6IP4 (0.221036) PPIG","false","0.221036","ARL6IP4 (0.221036) PPIG"
"29361","15818.20267272","0.221501",,"0.221501","ARL6IP4 (0.221501) TSR2","false","0.221501","ARL6IP4 (0.221501) TSR2"
"29362","1480.25529036","0.228655",,"0.228655","ARL6IP4 (0.228655) RILPL2","false","0.228655","ARL6IP4 (0.228655) RILPL2"
"29363","605.28779928","0.243795",,"0.243795","ARL6IP4 (0.243795) GRIPAP1","false","0.243795","ARL6IP4 (0.243795) GRIPAP1"
"29364","1521.09889481","0.25514",,"0.25514","ARL6IP4 (0.25514) EDF1","false","0.25514","ARL6IP4 (0.25514) EDF1"
"29365","2975.77083719","0.262825",,"0.262825","ARL6IP4 (0.262825) FAM50A","false","0.262825","ARL6IP4 (0.262825) FAM50A"
"29366","1321.40029439","0.263303",,"0.263303","ARL6IP4 (0.263303) CEP250","false","0.263303","ARL6IP4 (0.263303) CEP250"
"29367","19311.78944396","0.270003",,"0.270003","ARL6IP4 (0.270003) TIMM44","false","0.270003","ARL6IP4 (0.270003) TIMM44"
"29368","4567.3446783","0.285387",,"0.285387","ARL6IP4 (0.285387) GADD45GIP1","false","0.285387","ARL6IP4 (0.285387) GADD45GIP1"
"29369","7423.210112","0.333431",,"0.333431","ARL6IP4 (0.333431) UBXN1","false","0.333431","ARL6IP4 (0.333431) UBXN1"
"29370","12572.44133175","0.341955",,"0.341955","ARL6IP4 (0.341955) SART1","false","0.341955","ARL6IP4 (0.341955) SART1"
"29371","20985.30050582","0.343026",,"0.343026","ARL6IP4 (0.343026) FKBP2","false","0.343026","ARL6IP4 (0.343026) FKBP2"
"29372","8426.0","0.179705",,"0.179705","DPAGT1 (0.179705) ENDOV","false","0.179705","DPAGT1 (0.179705) ENDOV"
"29373","8426.0","0.191901",,"0.191901","DPAGT1 (0.191901) TM9SF4","false","0.191901","DPAGT1 (0.191901) TM9SF4"
"29374","63776.3335998","0.19508",,"0.19508","DPAGT1 (0.19508) TMEM254","false","0.19508","DPAGT1 (0.19508) TMEM254"
"29375","8157.34778097","0.174702",,"0.174702","G6PC3 (0.174702) RAB13","false","0.174702","G6PC3 (0.174702) RAB13"
"29376","8426.0","0.177836",,"0.177836","G6PC3 (0.177836) TMEM189","false","0.177836","G6PC3 (0.177836) TMEM189"
"29377","1043.47131372","0.183447",,"0.183447","G6PC3 (0.183447) TMEM175","false","0.183447","G6PC3 (0.183447) TMEM175"
"29378","42090.0","0.186563",,"0.186563","ALG8 (0.186563) NDUFC2","false","0.186563","ALG8 (0.186563) NDUFC2"
"29379","50496.0","0.208693",,"0.208693","ALG8 (0.208693) DPAGT1","false","0.208693","ALG8 (0.208693) DPAGT1"
"29380","16848.0","0.188842",,"0.188842","ALKBH1 (0.188842) DEPDC5","false","0.188842","ALKBH1 (0.188842) DEPDC5"
"29381","13420.34558049","0.197898",,"0.197898","ALKBH1 (0.197898) NAA15","false","0.197898","ALKBH1 (0.197898) NAA15"
"29382","15763.27027455","0.198827",,"0.198827","ALKBH1 (0.198827) ZBTB49","false","0.198827","ALKBH1 (0.198827) ZBTB49"
"29383","8426.0","0.191085",,"0.191085","DEPDC5 (0.191085) NRDE2","false","0.191085","DEPDC5 (0.191085) NRDE2"
"29384","36997.9900368","0.18024",,"0.18024","NAA15 (0.18024) NOC3L","false","0.18024","NAA15 (0.18024) NOC3L"
"29385","19477.62479484","0.240058",,"0.240058","NAA15 (0.240058) NOL11","false","0.240058","NAA15 (0.240058) NOL11"
"29386","23984.09206601","0.240455",,"0.240455","ZBTB49 (0.240455) ZNF202","false","0.240455","ZBTB49 (0.240455) ZNF202"
"29387","7427.1737469","0.176218",,"0.176218","ALKBH5 (0.176218) PIP4K2B","false","0.176218","ALKBH5 (0.176218) PIP4K2B"
"29388","4887.75239524","0.179878",,"0.179878","ALKBH5 (0.179878) CSRP2BP","false","0.179878","ALKBH5 (0.179878) CSRP2BP"
"29389","14145.38198936","0.180496",,"0.180496","ALKBH5 (0.180496) TMEM11","false","0.180496","ALKBH5 (0.180496) TMEM11"
"29390","21968.08669165","0.180727",,"0.180727","ALKBH5 (0.180727) SYBU","false","0.180727","ALKBH5 (0.180727) SYBU"
"29391","20213.62778705","0.181551",,"0.181551","ALKBH5 (0.181551) DLK2","false","0.181551","ALKBH5 (0.181551) DLK2"
"29392","34198.95810335","0.183003",,"0.183003","ALKBH5 (0.183003) GID4","false","0.183003","ALKBH5 (0.183003) GID4"
"29393","110311.56509036","0.184989",,"0.184989","ALKBH5 (0.184989) TBCC","false","0.184989","ALKBH5 (0.184989) TBCC"
"29394","24016.9323461","0.196818",,"0.196818","ALKBH5 (0.196818) SNAPIN","false","0.196818","ALKBH5 (0.196818) SNAPIN"
"29395","24737.5311074","0.200622",,"0.200622","ALKBH5 (0.200622) ASB8","false","0.200622","ALKBH5 (0.200622) ASB8"
"29396","46117.23323205","0.201567",,"0.201567","ALKBH5 (0.201567) CHRNB1","false","0.201567","ALKBH5 (0.201567) CHRNB1"
"29397","171756.07510294","0.20222",,"0.20222","ALKBH5 (0.20222) FAM160A1","false","0.20222","ALKBH5 (0.20222) FAM160A1"
"29398","26423.47945791","0.179188",,"0.179188","PIP4K2B (0.179188) TBCC","false","0.179188","PIP4K2B (0.179188) TBCC"
"29399","24594.07811519","0.198922",,"0.198922","PIP4K2B (0.198922) PSMD2","false","0.198922","PIP4K2B (0.198922) PSMD2"
"29400","2672.03281391","0.175509",,"0.175509","DLK2 (0.175509) SH3D19","false","0.175509","DLK2 (0.175509) SH3D19"
"29401","3621.15721445","0.177176",,"0.177176","DLK2 (0.177176) KRTCAP3","false","0.177176","DLK2 (0.177176) KRTCAP3"
"29402","9100.3829051","0.180428",,"0.180428","DLK2 (0.180428) HOMER2","false","0.180428","DLK2 (0.180428) HOMER2"
"29403","6371.63338679","0.181329",,"0.181329","DLK2 (0.181329) PDE4DIP","false","0.181329","DLK2 (0.181329) PDE4DIP"
"29404","4514.84708438","0.181908",,"0.181908","DLK2 (0.181908) LRRC48","false","0.181908","DLK2 (0.181908) LRRC48"
"29405","12993.57774016","0.182784",,"0.182784","DLK2 (0.182784) TNS4","false","0.182784","DLK2 (0.182784) TNS4"
"29406","56842.73200849","0.185009",,"0.185009","DLK2 (0.185009) ZSWIM1","false","0.185009","DLK2 (0.185009) ZSWIM1"
"29407","8426.0","0.185337",,"0.185337","DLK2 (0.185337) WWC1","false","0.185337","DLK2 (0.185337) WWC1"
"29408","3585.86594643","0.194174",,"0.194174","DLK2 (0.194174) PARVB","false","0.194174","DLK2 (0.194174) PARVB"
"29409","10171.55231426","0.202881",,"0.202881","DLK2 (0.202881) S100A16","false","0.202881","DLK2 (0.202881) S100A16"
"29410","9199.62335643","0.208344",,"0.208344","DLK2 (0.208344) SPINT1","false","0.208344","DLK2 (0.208344) SPINT1"
"29411","5199.90805418","0.211958",,"0.211958","DLK2 (0.211958) ZEB1","false","0.211958","DLK2 (0.211958) ZEB1"
"29412","27328.08316032","0.212867",,"0.212867","DLK2 (0.212867) FAM160A1","false","0.212867","DLK2 (0.212867) FAM160A1"
"29413","18029.76560993","0.213508",,"0.213508","DLK2 (0.213508) HOOK1","false","0.213508","DLK2 (0.213508) HOOK1"
"29414","3497.56222331","0.225754",,"0.225754","DLK2 (0.225754) TP73","false","0.225754","DLK2 (0.225754) TP73"
"29415","12621.05152582","0.227207",,"0.227207","DLK2 (0.227207) ZNF106","false","0.227207","DLK2 (0.227207) ZNF106"
"29416","1331.41789619","0.324619",,"0.324619","DLK2 (0.324619) NTF4","false","0.324619","DLK2 (0.324619) NTF4"
"29417","14416.26001126","0.175069",,"0.175069","GID4 (0.175069) SKP2","false","0.175069","GID4 (0.175069) SKP2"
"29418","73543.0977842","0.18236",,"0.18236","GID4 (0.18236) VPS37B","false","0.18236","GID4 (0.18236) VPS37B"
"29419","19337.59846965","0.182817",,"0.182817","GID4 (0.182817) MAPK8IP1","false","0.182817","GID4 (0.182817) MAPK8IP1"
"29420","42453.14211234","0.187541",,"0.187541","GID4 (0.187541) TRIM23","false","0.187541","GID4 (0.187541) TRIM23"
"29421","8714.51732058","0.196596",,"0.196596","GID4 (0.196596) MYPOP","false","0.196596","GID4 (0.196596) MYPOP"
"29422","35563.57648706","0.198812",,"0.198812","GID4 (0.198812) UMPS","false","0.198812","GID4 (0.198812) UMPS"
"29423","125760.1658501","0.209059",,"0.209059","GID4 (0.209059) TJP3","false","0.209059","GID4 (0.209059) TJP3"
"29424","48974.79593374","0.212582",,"0.212582","GID4 (0.212582) ZBED8","false","0.212582","GID4 (0.212582) ZBED8"
"29425","21778.78388091","0.255608",,"0.255608","GID4 (0.255608) SH3BP4","false","0.255608","GID4 (0.255608) SH3BP4"
"29426","29965.75213559","0.178781",,"0.178781","ASB8 (0.178781) LPIN3","false","0.178781","ASB8 (0.178781) LPIN3"
