"SUID","EdgeBetweenness","interaction","MI sano","MI_","MI_enfermos","name","selected","shared interaction","shared name"
"40416","98.25","0.195703",,,"0.195703","CUL5 (0.195703) KBTBD3","false","0.195703","CUL5 (0.195703) KBTBD3"
"40417","57.52272397","0.206141",,,"0.206141","CUL5 (0.206141) DDX10","false","0.206141","CUL5 (0.206141) DDX10"
"40418","97.73258408","0.206358",,,"0.206358","CUL5 (0.206358) RBM7","false","0.206358","CUL5 (0.206358) RBM7"
"40419","59.04825902","0.207807",,,"0.207807","CUL5 (0.207807) PTS","false","0.207807","CUL5 (0.207807) PTS"
"40420","238.02995887","0.24005",,,"0.24005","CUL5 (0.24005) ZW10","false","0.24005","CUL5 (0.24005) ZW10"
"40421","43.72900685","0.243673",,,"0.243673","CUL5 (0.243673) SDHD","false","0.243673","CUL5 (0.243673) SDHD"
"40422","68.44980387","0.306258",,,"0.306258","CUL5 (0.306258) NPAT","false","0.306258","CUL5 (0.306258) NPAT"
"40423","95.75499198","0.315372",,,"0.315372","CUL5 (0.315372) DLAT","false","0.315372","CUL5 (0.315372) DLAT"
"40424","10.0","0.159414",,,"0.159414","AATF (0.159414) SYNRG","false","0.159414","AATF (0.159414) SYNRG"
"40425","280.0","0.179276",,,"0.179276","AATF (0.179276) DDX52","false","0.179276","AATF (0.179276) DDX52"
"40426","120.0","0.194276",,,"0.194276","AATF (0.194276) ZNHIT3","false","0.194276","AATF (0.194276) ZNHIT3"
"40427","120.0","0.206742",,,"0.206742","AATF (0.206742) GGNBP2","false","0.206742","AATF (0.206742) GGNBP2"
"40428","378.0","0.189608",,,"0.189608","DDX52 (0.189608) MRPL45","false","0.189608","DDX52 (0.189608) MRPL45"
"40429","56.0","0.216384",,,"0.216384","DDX52 (0.216384) SYNRG","false","0.216384","DDX52 (0.216384) SYNRG"
"40430","64.0","0.210259",,,"0.210259","GGNBP2 (0.210259) MYO19","false","0.210259","GGNBP2 (0.210259) MYO19"
"40431","2.0","0.265223",,,"0.265223","GGNBP2 (0.265223) ZNHIT3","false","0.265223","GGNBP2 (0.265223) ZNHIT3"
"40432","2.0","0.255681",,,"0.255681","ABCC6 (0.255681) ABCC6P2","false","0.255681","ABCC6 (0.255681) ABCC6P2"
"40433","8.06666667","0.273795",,,"0.273795","MAB21L3 (0.273795) TBC1D8B","false","0.273795","MAB21L3 (0.273795) TBC1D8B"
"40434","5.06666667","0.29221",,,"0.29221","MAB21L3 (0.29221) PGM5P2","false","0.29221","MAB21L3 (0.29221) PGM5P2"
"40435","3.73333333","0.161949",,,"0.161949","ABCC9 (0.161949) MAB21L3","false","0.161949","ABCC9 (0.161949) MAB21L3"
"40436","7.33333333","0.162374",,,"0.162374","ABCC9 (0.162374) OPHN1","false","0.162374","ABCC9 (0.162374) OPHN1"
"40437","5.66666667","0.214941",,,"0.214941","ABCC9 (0.214941) KIAA1328","false","0.214941","ABCC9 (0.214941) KIAA1328"
"40438","5.33333333","0.223443",,,"0.223443","ABCC9 (0.223443) PGM5P2","false","0.223443","ABCC9 (0.223443) PGM5P2"
"40439","6.16666667","0.243037",,,"0.243037","ABCC9 (0.243037) SLC9A4","false","0.243037","ABCC9 (0.243037) SLC9A4"
"40440","2.5","0.245907",,,"0.245907","ABCC9 (0.245907) ATP9B","false","0.245907","ABCC9 (0.245907) ATP9B"
"40441","3.06666667","0.261623",,,"0.261623","ABCC9 (0.261623) C12orf50","false","0.261623","ABCC9 (0.261623) C12orf50"
"40442","8.0","0.279289",,,"0.279289","ABCC9 (0.279289) TBC1D8B","false","0.279289","ABCC9 (0.279289) TBC1D8B"
"40443","13.33333333","0.182318",,,"0.182318","OPHN1 (0.182318) TBC1D8B","false","0.182318","OPHN1 (0.182318) TBC1D8B"
"40444","10.16666667","0.172977",,,"0.172977","KIAA1328 (0.172977) SLC9A4","false","0.172977","KIAA1328 (0.172977) SLC9A4"
"40445","6.06666667","0.229055",,,"0.229055","KIAA1328 (0.229055) MAB21L3","false","0.229055","KIAA1328 (0.229055) MAB21L3"
"40446","30.0","0.230802",,,"0.230802","KIAA1328 (0.230802) MIPOL1","false","0.230802","KIAA1328 (0.230802) MIPOL1"
"40447","5.66666667","0.354739",,,"0.354739","KIAA1328 (0.354739) TBC1D8B","false","0.354739","KIAA1328 (0.354739) TBC1D8B"
"40448","10.0","0.436005",,,"0.436005","KIAA1328 (0.436005) PGM5P2","false","0.436005","KIAA1328 (0.436005) PGM5P2"
"40449","26.0","0.161436",,,"0.161436","PGM5P2 (0.161436) POU6F2","false","0.161436","PGM5P2 (0.161436) POU6F2"
"40450","6.16666667","0.172074",,,"0.172074","PGM5P2 (0.172074) SLC9A4","false","0.172074","PGM5P2 (0.172074) SLC9A4"
"40451","16.33333333","0.319022",,,"0.319022","PGM5P2 (0.319022) TBC1D8B","false","0.319022","PGM5P2 (0.319022) TBC1D8B"
"40452","5.33333333","0.162657",,,"0.162657","ATP9B (0.162657) OPHN1","false","0.162657","ATP9B (0.162657) OPHN1"
"40453","3.56666667","0.166614",,,"0.166614","ATP9B (0.166614) C12orf50","false","0.166614","ATP9B (0.166614) C12orf50"
"40454","3.06666667","0.199733",,,"0.199733","ATP9B (0.199733) MAB21L3","false","0.199733","ATP9B (0.199733) MAB21L3"
"40455","5.83333333","0.274326",,,"0.274326","ATP9B (0.274326) PGM5P2","false","0.274326","ATP9B (0.274326) PGM5P2"
"40456","7.0","0.309644",,,"0.309644","ATP9B (0.309644) TBC1D8B","false","0.309644","ATP9B (0.309644) TBC1D8B"
"40457","6.16666667","0.362625",,,"0.362625","ATP9B (0.362625) KIAA1328","false","0.362625","ATP9B (0.362625) KIAA1328"
"40458","4.4","0.174993",,,"0.174993","C12orf50 (0.174993) PGM5P2","false","0.174993","C12orf50 (0.174993) PGM5P2"
"40459","5.4","0.218318",,,"0.218318","C12orf50 (0.218318) KIAA1328","false","0.218318","C12orf50 (0.218318) KIAA1328"
"40460","9.06666667","0.225076",,,"0.225076","C12orf50 (0.225076) TBC1D8B","false","0.225076","C12orf50 (0.225076) TBC1D8B"
"40461","3.5","0.24052",,,"0.24052","C12orf50 (0.24052) SLC9A4","false","0.24052","C12orf50 (0.24052) SLC9A4"
"40462","28.0","0.165286",,,"0.165286","ABCE1 (0.165286) USP38","false","0.165286","ABCE1 (0.165286) USP38"
"40463","13.0","0.170075",,,"0.170075","ABCE1 (0.170075) ANAPC10","false","0.170075","ABCE1 (0.170075) ANAPC10"
"40464","14.0","0.174727",,,"0.174727","ABCE1 (0.174727) TMEM184C","false","0.174727","ABCE1 (0.174727) TMEM184C"
"40465","10.0","0.180532",,,"0.180532","ABCE1 (0.180532) SMARCA5","false","0.180532","ABCE1 (0.180532) SMARCA5"
"40466","18.0","0.213506",,,"0.213506","ABCE1 (0.213506) OTUD4","false","0.213506","ABCE1 (0.213506) OTUD4"
"40467","33.0","0.27882",,,"0.27882","ABCE1 (0.27882) NAA15","false","0.27882","ABCE1 (0.27882) NAA15"
"40468","18.0","0.172523",,,"0.172523","USP38 (0.172523) ZNF330","false","0.172523","USP38 (0.172523) ZNF330"
"40469","5.0","0.17206",,,"0.17206","ANAPC10 (0.17206) SMARCA5","false","0.17206","ANAPC10 (0.17206) SMARCA5"
"40470","4.0","0.163918",,,"0.163918","TMEM184C (0.163918) USP38","false","0.163918","TMEM184C (0.163918) USP38"
"40471","9.0","0.174647",,,"0.174647","NAA15 (0.174647) SMARCA5","false","0.174647","NAA15 (0.174647) SMARCA5"
"40472","16.0","0.180129",,,"0.180129","NAA15 (0.180129) NDUFC1","false","0.180129","NAA15 (0.180129) NDUFC1"
"40473","22.75714286","0.160043",,,"0.160043","ABCF1 (0.160043) WDR46","false","0.160043","ABCF1 (0.160043) WDR46"
"40474","45.29047619","0.16094",,,"0.16094","ABCF1 (0.16094) BAG6","false","0.16094","ABCF1 (0.16094) BAG6"
"40475","34.93809524","0.197085",,,"0.197085","ABCF1 (0.197085) TRIM39","false","0.197085","ABCF1 (0.197085) TRIM39"
"40476","11.31904762","0.20571",,,"0.20571","ABCF1 (0.20571) DHX16","false","0.20571","ABCF1 (0.20571) DHX16"
"40477","57.42857143","0.161266",,,"0.161266","BAG6 (0.161266) CUTA","false","0.161266","BAG6 (0.161266) CUTA"
"40478","144.96666667","0.168996",,,"0.168996","BAG6 (0.168996) C6orf47","false","0.168996","BAG6 (0.168996) C6orf47"
"40479","294.66666667","0.170936",,,"0.170936","BAG6 (0.170936) SNRPC","false","0.170936","BAG6 (0.170936) SNRPC"
"40480","37.33333333","0.175964",,,"0.175964","BAG6 (0.175964) RNF5","false","0.175964","BAG6 (0.175964) RNF5"
"40481","83.0","0.177107",,,"0.177107","BAG6 (0.177107) SKIV2L","false","0.177107","BAG6 (0.177107) SKIV2L"
"40482","81.31904762","0.17786",,,"0.17786","BAG6 (0.17786) VARS","false","0.17786","BAG6 (0.17786) VARS"
"40483","72.5","0.178312",,,"0.178312","BAG6 (0.178312) DHX16","false","0.178312","BAG6 (0.178312) DHX16"
"40484","138.97142857","0.182838",,,"0.182838","BAG6 (0.182838) RXRB","false","0.182838","BAG6 (0.182838) RXRB"
"40485","29.83333333","0.194022",,,"0.194022","BAG6 (0.194022) VPS52","false","0.194022","BAG6 (0.194022) VPS52"
"40486","238.33333333","0.199368",,,"0.199368","BAG6 (0.199368) TRIM39","false","0.199368","BAG6 (0.199368) TRIM39"
"40487","28.98571429","0.201198",,,"0.201198","BAG6 (0.201198) EHMT2","false","0.201198","BAG6 (0.201198) EHMT2"
"40488","51.83333333","0.222172",,,"0.222172","BAG6 (0.222172) PRRC2A","false","0.222172","BAG6 (0.222172) PRRC2A"
"40489","57.9047619","0.223645",,,"0.223645","BAG6 (0.223645) NELFE","false","0.223645","BAG6 (0.223645) NELFE"
"40490","21.83333333","0.279445",,,"0.279445","BAG6 (0.279445) CSNK2B","false","0.279445","BAG6 (0.279445) CSNK2B"
"40491","90.0","0.159311",,,"0.159311","DHX16 (0.159311) PPP1R11","false","0.159311","DHX16 (0.159311) PPP1R11"
"40492","17.66666667","0.170391",,,"0.170391","DHX16 (0.170391) EHMT2","false","0.170391","DHX16 (0.170391) EHMT2"
"40493","90.0","0.172292",,,"0.172292","DHX16 (0.172292) GTF2H4","false","0.172292","DHX16 (0.172292) GTF2H4"
"40494","55.08571429","0.176834",,,"0.176834","DHX16 (0.176834) NELFE","false","0.176834","DHX16 (0.176834) NELFE"
"40495","79.5","0.2134",,,"0.2134","DHX16 (0.2134) TRIM39","false","0.2134","DHX16 (0.2134) TRIM39"
"40496","15.66666667","0.170792",,,"0.170792","ABCF2 (0.170792) ZNF212","false","0.170792","ABCF2 (0.170792) ZNF212"
"40497","20.0","0.173378",,,"0.173378","ABCF2 (0.173378) RHEB","false","0.173378","ABCF2 (0.173378) RHEB"
"40498","19.0","0.179985",,,"0.179985","ABCF2 (0.179985) ZNF746","false","0.179985","ABCF2 (0.179985) ZNF746"
"40499","6.0","0.19532",,,"0.19532","ABCF2 (0.19532) CUL1","false","0.19532","ABCF2 (0.19532) CUL1"
"40500","11.33333333","0.216763",,,"0.216763","ABCF2 (0.216763) NUB1","false","0.216763","ABCF2 (0.216763) NUB1"
"40501","4.5","0.166021",,,"0.166021","ZNF212 (0.166021) ZNF398","false","0.166021","ZNF212 (0.166021) ZNF398"
"40502","6.0","0.171329",,,"0.171329","ZNF212 (0.171329) ZNF786","false","0.171329","ZNF212 (0.171329) ZNF786"
"40503","5.16666667","0.187336",,,"0.187336","ZNF212 (0.187336) ZNF777","false","0.187336","ZNF212 (0.187336) ZNF777"
"40504","4.66666667","0.204629",,,"0.204629","ZNF212 (0.204629) ZNF746","false","0.204629","ZNF212 (0.204629) ZNF746"
"40505","4.66666667","0.284023",,,"0.284023","ZNF212 (0.284023) ZNF282","false","0.284023","ZNF212 (0.284023) ZNF282"
"40506","10.66666667","0.190406",,,"0.190406","ZNF746 (0.190406) ZNF786","false","0.190406","ZNF746 (0.190406) ZNF786"
"40507","8.66666667","0.284761",,,"0.284761","ZNF746 (0.284761) ZNF777","false","0.284761","ZNF746 (0.284761) ZNF777"
"40508","8.66666667","0.162064",,,"0.162064","CUL1 (0.162064) NUB1","false","0.162064","CUL1 (0.162064) NUB1"
"40509","9.0","0.188758",,,"0.188758","CUL1 (0.188758) ZNF282","false","0.188758","CUL1 (0.188758) ZNF282"
"40510","12.33333333","0.198585",,,"0.198585","CUL1 (0.198585) ZNF746","false","0.198585","CUL1 (0.198585) ZNF746"
"40511","112.94285714","0.166838",,,"0.166838","ABCF3 (0.166838) FXR1","false","0.166838","ABCF3 (0.166838) FXR1"
"40512","132.58095238","0.183551",,,"0.183551","ABCF3 (0.183551) DCUN1D1","false","0.183551","ABCF3 (0.183551) DCUN1D1"
"40513","70.63809524","0.189637",,,"0.189637","ABCF3 (0.189637) POLR2H","false","0.189637","ABCF3 (0.189637) POLR2H"
"40514","25.66666667","0.197696",,,"0.197696","ABCF3 (0.197696) AP2M1","false","0.197696","ABCF3 (0.197696) AP2M1"
"40515","17.07142857","0.19832",,,"0.19832","ABCF3 (0.19832) DVL3","false","0.19832","ABCF3 (0.19832) DVL3"
"40516","28.51428571","0.203038",,,"0.203038","ABCF3 (0.203038) EIF4G1","false","0.203038","ABCF3 (0.203038) EIF4G1"
"40517","27.28571429","0.209568",,,"0.209568","ABCF3 (0.209568) PSMD2","false","0.209568","ABCF3 (0.209568) PSMD2"
"40518","42.7","0.254546",,,"0.254546","ABCF3 (0.254546) EIF2B5","false","0.254546","ABCF3 (0.254546) EIF2B5"
"40519","22.57142857","0.173285",,,"0.173285","FXR1 (0.173285) NDUFB5","false","0.173285","FXR1 (0.173285) NDUFB5"
"40520","142.64285714","0.159841",,,"0.159841","DCUN1D1 (0.159841) DVL3","false","0.159841","DCUN1D1 (0.159841) DVL3"
"40521","331.27619048","0.162011",,,"0.162011","DCUN1D1 (0.162011) WDR53","false","0.162011","DCUN1D1 (0.162011) WDR53"
"40522","78.0","0.171074",,,"0.171074","DCUN1D1 (0.171074) KLHL24","false","0.171074","DCUN1D1 (0.171074) KLHL24"
"40523","41.23809524","0.167321",,,"0.167321","POLR2H (0.167321) PSMD2","false","0.167321","POLR2H (0.167321) PSMD2"
"40524","9.73809524","0.172278",,,"0.172278","AP2M1 (0.172278) PSMD2","false","0.172278","AP2M1 (0.172278) PSMD2"
"40525","36.4047619","0.187376",,,"0.187376","AP2M1 (0.187376) DVL3","false","0.187376","AP2M1 (0.187376) DVL3"
"40526","11.66666667","0.189857",,,"0.189857","AP2M1 (0.189857) EIF2B5","false","0.189857","AP2M1 (0.189857) EIF2B5"
"40527","35.51428571","0.163049",,,"0.163049","DVL3 (0.163049) EIF4G1","false","0.163049","DVL3 (0.163049) EIF4G1"
"40528","108.04285714","0.170056",,,"0.170056","DVL3 (0.170056) POLR2H","false","0.170056","DVL3 (0.170056) POLR2H"
"40529","69.43809524","0.199725",,,"0.199725","DVL3 (0.199725) EIF2B5","false","0.199725","DVL3 (0.199725) EIF2B5"
"40530","13.97142857","0.163404",,,"0.163404","EIF2B5 (0.163404) EIF4G1","false","0.163404","EIF2B5 (0.163404) EIF4G1"
"40531","78.0","0.165267",,,"0.165267","EIF2B5 (0.165267) RFC4","false","0.165267","EIF2B5 (0.165267) RFC4"
"40532","78.0","0.176125",,,"0.176125","EIF2B5 (0.176125) PARL","false","0.176125","EIF2B5 (0.176125) PARL"
"40533","105.9047619","0.191472",,,"0.191472","EIF2B5 (0.191472) POLR2H","false","0.191472","EIF2B5 (0.191472) POLR2H"
"40534","9.73809524","0.202313",,,"0.202313","EIF2B5 (0.202313) PSMD2","false","0.202313","EIF2B5 (0.202313) PSMD2"
"40535","6.0","0.167017",,,"0.167017","ABHD12 (0.167017) ENTPD6","false","0.167017","ABHD12 (0.167017) ENTPD6"
"40536","6.0","0.22659",,,"0.22659","ENTPD6 (0.22659) PYGB","false","0.22659","ENTPD6 (0.22659) PYGB"
"40537","7.84750805","0.175993",,,"0.175993","PCID2 (0.175993) UBAC2","false","0.175993","PCID2 (0.175993) UBAC2"
"40538","8.15623821","0.180283",,,"0.180283","PCID2 (0.180283) TM9SF2","false","0.180283","PCID2 (0.180283) TM9SF2"
"40539","3.19444444","0.316217",,,"0.316217","PCID2 (0.316217) TFDP1","false","0.316217","PCID2 (0.316217) TFDP1"
"40540","4.9520202","0.320726",,,"0.320726","PCID2 (0.320726) TUBGCP3","false","0.320726","PCID2 (0.320726) TUBGCP3"
"40541","8.69408369","0.159794",,,"0.159794","ABHD13 (0.159794) PCID2","false","0.159794","ABHD13 (0.159794) PCID2"
"40542","12.00519481","0.16128",,,"0.16128","ABHD13 (0.16128) CUL4A","false","0.16128","ABHD13 (0.16128) CUL4A"
"40543","9.73030303","0.165877",,,"0.165877","ABHD13 (0.165877) TEX30","false","0.165877","ABHD13 (0.165877) TEX30"
"40544","8.24505495","0.167269",,,"0.167269","ABHD13 (0.167269) CHAMP1","false","0.167269","ABHD13 (0.167269) CHAMP1"
"40545","10.78493173","0.171313",,,"0.171313","ABHD13 (0.171313) TM9SF2","false","0.171313","ABHD13 (0.171313) TM9SF2"
"40546","10.00519481","0.173278",,,"0.173278","ABHD13 (0.173278) TFDP1","false","0.173278","ABHD13 (0.173278) TFDP1"
"40547","9.01429681","0.173739",,,"0.173739","ABHD13 (0.173739) ERCC5","false","0.173739","ABHD13 (0.173739) ERCC5"
"40548","10.42857143","0.18041",,,"0.18041","ABHD13 (0.18041) ARGLU1","false","0.18041","ABHD13 (0.18041) ARGLU1"
"40549","8.20952381","0.184606",,,"0.184606","ABHD13 (0.184606) TUBGCP3","false","0.184606","ABHD13 (0.184606) TUBGCP3"
"40550","10.20311355","0.186857",,,"0.186857","ABHD13 (0.186857) UBAC2","false","0.186857","ABHD13 (0.186857) UBAC2"
"40551","9.50519481","0.190537",,,"0.190537","ABHD13 (0.190537) CDC16","false","0.190537","ABHD13 (0.190537) CDC16"
"40552","12.81428571","0.20187",,,"0.20187","ABHD13 (0.20187) CARKD","false","0.20187","ABHD13 (0.20187) CARKD"
"40553","54.0","0.217173",,,"0.217173","ABHD13 (0.217173) LIG4","false","0.217173","ABHD13 (0.217173) LIG4"
"40554","11.37619048","0.256194",,,"0.256194","ABHD13 (0.256194) ARHGEF7","false","0.256194","ABHD13 (0.256194) ARHGEF7"
"40555","10.23488178","0.172392",,,"0.172392","CUL4A (0.172392) TM9SF2","false","0.172392","CUL4A (0.172392) TM9SF2"
"40556","8.13926074","0.173863",,,"0.173863","CUL4A (0.173863) IPO5","false","0.173863","CUL4A (0.173863) IPO5"
"40557","25.66666667","0.179935",,,"0.179935","CUL4A (0.179935) TMCO3","false","0.179935","CUL4A (0.179935) TMCO3"
"40558","13.4047619","0.188015",,,"0.188015","CUL4A (0.188015) UPF3A","false","0.188015","CUL4A (0.188015) UPF3A"
"40559","6.85440115","0.189725",,,"0.189725","CUL4A (0.189725) TPP2","false","0.189725","CUL4A (0.189725) TPP2"
"40560","8.0468254","0.190797",,,"0.190797","CUL4A (0.190797) STK24","false","0.190797","CUL4A (0.190797) STK24"
"40561","7.46483516","0.191557",,,"0.191557","CUL4A (0.191557) DCUN1D2","false","0.191557","CUL4A (0.191557) DCUN1D2"
"40562","9.35544456","0.193712",,,"0.193712","CUL4A (0.193712) UBAC2","false","0.193712","CUL4A (0.193712) UBAC2"
"40563","6.87071817","0.195743",,,"0.195743","CUL4A (0.195743) ERCC5","false","0.195743","CUL4A (0.195743) ERCC5"
"40564","15.24545455","0.222683",,,"0.222683","CUL4A (0.222683) GRTP1","false","0.222683","CUL4A (0.222683) GRTP1"
"40565","9.63030303","0.245397",,,"0.245397","CUL4A (0.245397) LAMP1","false","0.245397","CUL4A (0.245397) LAMP1"
"40566","4.29646465","0.269931",,,"0.269931","CUL4A (0.269931) TUBGCP3","false","0.269931","CUL4A (0.269931) TUBGCP3"
"40567","2.66666667","0.331109",,,"0.331109","CUL4A (0.331109) TFDP1","false","0.331109","CUL4A (0.331109) TFDP1"
"40568","3.86111111","0.359974",,,"0.359974","CUL4A (0.359974) PCID2","false","0.359974","CUL4A (0.359974) PCID2"
"40569","7.54545455","0.162355",,,"0.162355","TEX30 (0.162355) TM9SF2","false","0.162355","TEX30 (0.162355) TM9SF2"
"40570","8.16363636","0.16535",,,"0.16535","TEX30 (0.16535) UBAC2","false","0.16535","TEX30 (0.16535) UBAC2"
"40571","13.83030303","0.165869",,,"0.165869","TEX30 (0.165869) TUBGCP3","false","0.165869","TEX30 (0.165869) TUBGCP3"
"40572","5.63939394","0.183781",,,"0.183781","TEX30 (0.183781) TPP2","false","0.183781","TEX30 (0.183781) TPP2"
"40573","4.86263736","0.188838",,,"0.188838","CHAMP1 (0.188838) UPF3A","false","0.188838","CHAMP1 (0.188838) UPF3A"
"40574","6.12600733","0.202814",,,"0.202814","CHAMP1 (0.202814) PCID2","false","0.202814","CHAMP1 (0.202814) PCID2"
"40575","6.88864469","0.210575",,,"0.210575","CHAMP1 (0.210575) TFDP1","false","0.210575","CHAMP1 (0.210575) TFDP1"
"40576","7.88864469","0.216343",,,"0.216343","CHAMP1 (0.216343) CUL4A","false","0.216343","CHAMP1 (0.216343) CUL4A"
"40577","8.38864469","0.245635",,,"0.245635","CHAMP1 (0.245635) TUBGCP3","false","0.245635","CHAMP1 (0.245635) TUBGCP3"
"40578","8.61381396","0.16764",,,"0.16764","TM9SF2 (0.16764) TUBGCP3","false","0.16764","TM9SF2 (0.16764) TUBGCP3"
"40579","4.92626263","0.178311",,,"0.178311","TM9SF2 (0.178311) TPP2","false","0.178311","TM9SF2 (0.178311) TPP2"
"40580","2.58181818","0.29522",,,"0.29522","TM9SF2 (0.29522) UBAC2","false","0.29522","TM9SF2 (0.29522) UBAC2"
"40581","8.48488178","0.172264",,,"0.172264","TFDP1 (0.172264) TM9SF2","false","0.172264","TFDP1 (0.172264) TM9SF2"
"40582","5.85440115","0.177306",,,"0.177306","TFDP1 (0.177306) TPP2","false","0.177306","TFDP1 (0.177306) TPP2"
"40583","11.4047619","0.190832",,,"0.190832","TFDP1 (0.190832) UPF3A","false","0.190832","TFDP1 (0.190832) UPF3A"
"40584","7.60544456","0.196542",,,"0.196542","TFDP1 (0.196542) UBAC2","false","0.196542","TFDP1 (0.196542) UBAC2"
"40585","4.96313131","0.291172",,,"0.291172","TFDP1 (0.291172) TUBGCP3","false","0.291172","TFDP1 (0.291172) TUBGCP3"
"40586","16.7018093","0.161558",,,"0.161558","ERCC5 (0.161558) TGDS","false","0.161558","ERCC5 (0.161558) TGDS"
"40587","11.64835165","0.167663",,,"0.167663","ERCC5 (0.167663) UPF3A","false","0.167663","ERCC5 (0.167663) UPF3A"
"40588","5.62071817","0.17027",,,"0.17027","ERCC5 (0.17027) TFDP1","false","0.17027","ERCC5 (0.17027) TFDP1"
"40589","7.16155511","0.174591",,,"0.174591","ERCC5 (0.174591) TUBGCP3","false","0.174591","ERCC5 (0.174591) TUBGCP3"
"40590","10.25454545","0.181253",,,"0.181253","ERCC5 (0.181253) TEX30","false","0.181253","ERCC5 (0.181253) TEX30"
